plate_score,region_score,start_direction,end_direction,hour,is_weekend,month,daily_visits,lag_7,lag_14,lag_30,rolling_7,is_holiday,is_long_weekend,is_local,days_since_first_visit,client_lifetime_visits,client_active_days_last_30d,client_weekend_frac_last_90d,avg_gap_days,std_gap_days,is_weekly_visitor,is_monthly_visitor,daily_visits
1.0,0.977,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.411,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.797,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.95,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.901,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.87,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,5.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.756,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,2.0,1.4142135623730951,1,0,3850.0
0.947,0.874,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.62,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,3.0,2.0,0.0,1.6666666666666667,0.9428090415820634,1,0,3850.0
0.999,0.915,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.867,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.91,49.0,76.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.606,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.53,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.828,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,3.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.776,0.518,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.625,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,4.0,1.0,0.0,1.2,0.4000000000000001,1,0,3850.0
1.0,0.898,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.863,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.985,0.606,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.809,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,3.0,2.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.504,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.936,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.49,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.403,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.019,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.802,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,1.0,0.0,1.5,0.5,1,0,3850.0
1.0,0.266,69.0,77.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.66,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.5,0.5,1,0,3850.0
0.999,0.344,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.998,0.511,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.757,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.265,65.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.814,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.987,0.91,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.588,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.9,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.544,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.81,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.938,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.996,0.541,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.6666666666666667,0.4714045207910317,1,0,3850.0
1.0,0.89,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.772,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.718,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.926,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,1.0,0.0,1.5,0.5,1,0,3850.0
1.0,0.767,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.901,65.0,75.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,3,5.0,3.0,0.2,1.0,0.0,1,0,3850.0
1.0,0.922,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.919,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.993,0.621,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.888,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.896,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.871,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.9,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.495,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.792,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.996,0.904,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.88,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,4.0,2.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.922,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.115,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.906,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.918,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3850.0
0.999,0.884,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,2.0,1.4142135623730951,1,0,3850.0
1.0,0.745,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.861,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.728,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.87,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.853,0.907,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.752,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.353,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.913,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,4.0,0.0,1,0,3850.0
1.0,0.88,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.889,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.117,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.25,0.4330127018922193,1,0,3850.0
0.756,0.022,71.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.253,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.696,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.654,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.3333333333333333,0.4714045207910317,1,0,3850.0
0.996,0.045,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.937,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.56,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1,0,3850.0
0.998,0.186,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.572,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.99,0.607,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.773,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,3850.0
0.998,0.436,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.5,0.5,1,0,3850.0
0.989,0.853,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1,0,3850.0
0.999,0.922,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.598,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.987,0.994,77.0,70.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.907,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,2.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.026,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,5.0,2.0,0.0,1.2,0.4,1,0,3850.0
1.0,0.899,81.0,82.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.651,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.993,0.942,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.551,73.0,72.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.64,0.082,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.993,0.575,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.485,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.675,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.133,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.774,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,3.0,1.0,1,0,3850.0
0.992,0.335,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.997,0.82,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.996,0.731,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,7.0,2.0,0.0,1.3333333333333333,0.4714045207910317,1,0,3850.0
0.999,0.947,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.853,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.928,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.601,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.955,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.888,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.554,50.0,70.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.788,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.993,0.806,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.998,0.959,74.0,77.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.912,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,1.0,0.0,1.3333333333333333,0.4714045207910317,1,0,3850.0
1.0,0.903,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.3333333333333333,0.4714045207910317,1,0,3850.0
1.0,0.951,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.708,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.3333333333333333,0.4714045207910317,1,0,3850.0
1.0,0.165,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.8,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,4.0,0.0,1,0,3850.0
1.0,0.46,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,1.5,0.5,1,0,3850.0
0.961,0.633,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.847,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.766,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.925,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,4.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.988,0.463,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,3.0,2.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.041,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,3.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.99,0.777,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.683,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,1.0,0.0,2.0,0.0,1,0,3850.0
0.999,0.879,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.83,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.929,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.945,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.25,0.4330127018922193,1,0,3850.0
1.0,0.868,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.885,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.25,0.4330127018922193,1,0,3850.0
0.999,0.791,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.672,74.0,75.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3850.0
1.0,0.862,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.275,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.575,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.5,0.5,1,0,3850.0
1.0,0.862,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,1.0,1.0,0.0,1.2,0.4000000000000001,1,0,3850.0
1.0,0.453,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.124,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.658,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.878,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1,0,3850.0
0.998,0.537,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.948,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.884,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.68,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.938,74.0,71.0,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.998,0.964,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.995,0.551,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,4.0,2.0,0.0,1.0,0.0,1,0,3850.0
0.999,0.816,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
0.998,0.803,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.881,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,2,2.0,1.0,0.0,1.5,0.5,1,0,3850.0
0.996,0.927,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,4.0,0.0,1,0,3850.0
1.0,0.501,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.0,0.0,1,0,3850.0
1.0,0.781,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.69,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.845,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.147,180.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.963,180.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,1,1.0,1.0,0.0,1.6666666666666667,0.9428090415820634,1,0,3850.0
1.0,0.842,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
1.0,0.699,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.998,0.211,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
0.999,0.745,165.0,,11,0,4,3850.0,0.0,4.0,1.0,1024.5714285714287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3850.0
